所属地市,所属区县,所属供电所,变电站名称,变电站ID,变电站母线编号,馈线ID,馈线名称,电压等级(kV),电网类型,供电分区分类,供电区域特征,线路性质,产权性质,线路类别,主干电缆型号,主干电缆长度(km),主干裸导线型号,主干裸导线长度(km),主干绝缘架空型号,主干绝缘架空线长度(km),主干架空线长度(km),主干总长度(km),电缆总长度(km),架空绝缘线总长度(km),架空裸导线总长度(km),线路总长度(km),供电半径(km),接线模式,安全电流(A),主干线自动化分段数,无功补偿容量(kVar),供电负荷性质,装接公变台数,装接公变容量(kVA),装接专变台数,装接专变容量(kVA),装接配变总数,装接容量(kVA),线路总用户数(个),低压用户数(个),开关柜(面),三遥开关柜(面),二遥开关柜(面),柱上开关(台),三遥柱上开关(台),二遥柱上开关(台),户外开关站(座),户内开关站(座),三遥终端(套),二遥终端(套),带通信功能的故障指示器(套),投运日期,联络线路1变电站名称,联络线路1GISID,联络线路1名称,联络线路1高峰负荷时刻电流(A),联络线路2变电站名称,联络线路2GISID,联络线路2名称,联络线路2高峰负荷时刻电流(A),联络线路3变电站名称,联络线路3GISID,联络线路3名称,联络线路3高峰负荷时刻电流(A),联络线路4变电站名称,联络线路4GISID,联络线路4名称,联络线路4高峰负荷时刻电流(A),年最大电流(A),最大电流出现时间,高峰负荷时刻电流(A),年最高负载率(%),上一年度最高负载率(%),上一年度高峰负荷时刻电流(A),平均电流(A),平均负载率(%),线路供电负荷性质,年售电量(kWh),年供电量(kWh),线损率(%),上一年度线路故障次数,是否故障高发,是否重载,是否过载,过载累计持续时间(h),过载次数,重载累计持续时间(h),重载次数,重过载原因分析,线路最大用户容量(kVA),是否预计下一年过载,是否轻载,供电半径是否过长,是否站间联络线路,是否站内联络线路,是否同母线联络线路,是否同杆架设线路联络,是否首端联络,是否主干线挂灯笼,是否联络点不合理,是否单辐射,是否非典型接线,是否不可转供,是否装接容量偏高(>12MVA),是否装接容量偏低(<2MVA),是否存在大分支,是否主干线不满足自动化配置要求,是否重要分支线不满足自动化配置要求,末端电压(kV),是否存在馈线电压异常,馈线电压异常原因分析,是否存在抗风能力不足,是否存在防雷能力不足,是否存在用户故障出门,用户故障出门次数,是否存在安全隐患,是否残旧,是否报装受限,馈线供电区域报装负荷(kVA),是否实现馈线自动化,实现配电自动化情况,是否实现配电自动化有效覆盖,是否实现自愈最低布点要求,是否未实现光纤覆盖,设备状态,是否备用线路,是否单一用户线路,是否属于贫困地区,是否属于中心村,是否属于国有林场供电线路,是否属于革命老区示范区,备注(规划),备注(生技),备注(营销),备注(调度),主键
汕头供电局,汕头潮阳供电局,贵屿供电所,110kV仙马变电站,418007751420601.0,Ⅲ,418007752380701.0,10kV龙港线563,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22-8.7/15-3*300,0.15,/,0.0,0,0.0,0.0,0.15,0.56,6.7,0.0,7.26,3.11,架空线路两联络,463.0,2.0,0.0,工民混合,15.0,5690.0,12.0,4030.0,27.0,9720.0,2311.0,2284.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,2002年01月01日,110kV仙马变电站,418007752391401.0,10kV龙业线553,148.83,110kV仙马变电站,418007752417701.0,10kV龙学线564,172.27,,,,,,,,,283.0,2022年07月25日,260.51,61.12,,,149.34,32.25,工民混合,23463980.2,23790512.0,1.3725,0.0,否,否,否,,,,,,,否,否,否,否,是,是,否,否,否,否,否,否,否,否,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26736256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,贵屿供电所,110kV仙马变电站,418007751420601.0,Ⅲ,418007752402101.0,10kV贵华线562,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22-8.7/15-3*300;YJV22-8.7/15-3*35,0.19,/,0.0,0,0.0,0.0,0.19,0.19,5.13,0.0,5.32,3.04,架空线路单联络,463.0,2.0,0.0,工民混合,13.0,5430.0,0.0,0.0,13.0,5430.0,2791.0,2778.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2002年01月01日,110kV仙马变电站,420220802925400.0,10kV仙华线537,270.41,,,,,,,,,,,,,332.0,2022年08月17日,175.78,71.71,,,91.05,19.67,工民混合,14262870.9,14505768.0,1.6745,0.0,否,否,否,,,,,,,否,否,否,否,是,是,否,否,否,否,否,否,否,否,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26746256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV铜盂变电站,418007751420101.0,I,420220347037100.0,10kV新坑线518,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,0.94,/,0.0,0,0.0,0.0,0.94,1.19,6.27,0.54,8.0,6.53,架空线路单联络,463.0,0.0,0.0,工民混合,10.0,4800.0,9.0,2520.0,19.0,7320.0,1260.0,1242.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,12.0,2016年08月23日,110kV铜盂变电站,418007752290301.0,10kV上堡线521,47.11,,,,,,,,,,,,,298.12,2022年07月29日,270.35,64.39,,,160.26,34.61,工民混合,24937894.44,25530412.0,2.3208,0.0,否,否,否,,,,,,,否,否,是,否,是,是,否,是,否,否,否,否,否,否,否,否,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26756256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,金灶供电所,110kV关埠变电站,418007751415801.0,#1,418008361518501.0,10kV灶浦线(备用),10kV,农网,C,乡村,公用,电网资产,,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,单辐射,551.0,0.0,0.0,工民混合,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016年06月20日,,,,,,,,,,,,,,,,,0.0,2022年01月01日,0.0,0.0,,,0.0,0.0,工民混合,,,,0.0,否,否,否,,,,,,,否,否,否,否,否,否,否,否,否,否,否,否,否,否,是,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,无,是,是,否,备用,否,否,否,否,否,否,,,,,E963C1CF26766256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,金灶供电所,110kV金灶变电站,418007751417101.0,ⅡB,418007751978101.0,10kV玉美线515,10kV,农网,C,乡村,公用,电网资产,架空线路,YJV22-3*300,0.74,LGJ-185,3.01,0,0.0,3.01,3.75,1.99,6.47,3.01,11.47,5.16,架空线路单联络,475.0,2.0,0.0,工民混合,31.0,10260.0,10.0,2390.0,41.0,12650.0,5887.0,5845.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,4.0,0.0,6.0,2002年01月01日,110kV金灶变电站,418008223061601.0,10kV金兴线529,156.45,,,,,,,,,,,,,259.1,2022年04月29日,259.1,54.55,,,102.02,21.48,工民混合,17000709.6,16252323.0,-4.6048,0.0,否,否,否,,,,,,,否,否,是,否,是,否,否,否,否,否,否,否,否,是,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26776256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,棉北供电所,110kV城东变电站,418007751415501.0,Ⅲ,420220920814300.0,10kV城府线565,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22,5.01,/,0.0,0,0.0,0.0,5.01,5.23,0.11,0.0,5.34,5.01,“3-1”单环网,508.0,0.0,0.0,工民混合,11.0,4865.0,4.0,2090.0,15.0,6955.0,3260.0,3245.0,34.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,0.0,2.0,2021年04月25日,110kV棉城变电站,418007752071501.0,10kV金凤线521,209.18,110kV棉城变电站,420220505855900.0,10kV万福桥线513,220.61,,,,,,,,,343.12,2022年07月25日,265.08,67.54,,,61.27,12.06,工民混合,9571712.7,9761550.0,1.9447,0.0,否,否,否,,,,,,,否,否,是,是,否,否,否,否,否,否,否,否,否,否,否,否,是,否,10.0,否,,否,否,否,,否,否,否,,否,无,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26786256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,贵屿供电所,110kV仙马变电站,418007751420601.0,Ⅲ,418007752399501.0,10kV仙马线551,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*300,0.64,/,0.0,0,0.0,0.0,0.64,1.72,5.85,0.08,7.65,3.4,架空线路两联络,508.0,0.0,0.0,工民混合,18.0,7845.0,6.0,1665.0,24.0,9510.0,2698.0,2674.0,8.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,0.0,19.0,2002年01月01日,110kV仙马变电站,418007752420501.0,10kV马望线542,80.39,110kV仙马变电站,418007752412301.0,10kV彭新线540,244.69,,,,,,,,,371.0,2022年07月24日,301.88,73.03,,,124.36,24.48,工民混合,19547449.4,19811984.0,1.3352,0.0,否,否,否,,,,,,,否,否,否,否,是,否,否,是,否,否,否,否,否,否,否,否,是,否,10.0,否,,否,否,否,,否,否,否,,否,无,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF267A6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,棉北供电所,110kV棉城变电站,418007751418001.0,ⅡB,418007752071501.0,10kV金凤线521,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22,2.32,/,0.0,JKLGYJ-240,0.49,0.49,2.81,4.98,5.51,0.0,10.49,3.02,“3-1”单环网,508.0,2.0,0.0,工民混合,17.0,10115.0,16.0,6505.0,33.0,16620.0,5825.0,5792.0,64.0,64.0,0.0,6.0,1.0,0.0,1.0,0.0,65.0,0.0,11.0,2002年01月01日,110kV城东变电站,420220920814300.0,10kV城府线565,265.08,110kV棉城变电站,420220893833100.0,10kV棉华线511,326.66,,,,,,,,,465.82,2022年07月14日,209.18,91.7,,,143.26,28.2,工民混合,22390911.5,22822074.0,1.8892,0.0,否,否,否,,,,,,,否,否,否,是,是,是,否,是,否,否,否,否,否,是,否,否,是,否,10.0,否,,否,否,否,,否,否,否,,否,三遥（布点不合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26856256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV上堡变电站,418007751419101.0,Ⅱ,418007986172501.0,10kV华亨线531,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,1.41,/,0.0,0,0.0,0.0,1.41,1.44,3.18,0.01,4.63,3.66,单辐射,508.0,0.0,0.0,工民混合,7.0,3450.0,7.0,3270.0,14.0,6720.0,81.0,68.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,17.0,2002年01月01日,,,,,,,,,,,,,,,,,172.85,2022年08月23日,163.77,34.03,,,71.46,14.07,工民混合,11244001.9,11384780.0,1.2365,0.0,否,否,否,,,,,,,否,否,否,否,否,否,否,否,否,否,是,否,是,否,否,否,否,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26866256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,西胪供电所,110kV关埠变电站,418007751415801.0,I,420220350114100.0,10kV东凤线514,10kV,农网,C,乡村,公用,电网资产,架空线路,YJV22,2.88,/,0.0,JKLGYJ-240,6.73,6.73,9.61,3.75,17.61,0.0,21.36,13.11,架空线路单联络,508.0,5.0,0.0,工民混合,25.0,10660.0,25.0,7010.0,50.0,17670.0,7883.0,7833.0,5.0,5.0,0.0,10.0,6.0,0.0,0.0,0.0,11.0,0.0,29.0,2016年10月31日,110kV关埠变电站,418008211611101.0,10kV西凤线523,440.33,,,,,,,,,,,,,512.22,2022年07月24日,297.42,100.83,,,148.96,29.32,工民混合,22825042.7,23730890.0,3.8172,0.0,否,是,否,,,,,,,是,否,是,否,是,否,否,否,否,否,否,否,是,是,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26876256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV上堡变电站,418007751419101.0,Ⅱ,418007752181701.0,10kV上五线559,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22-8.7/15-3*300,0.12,/,0.0,0,0.0,0.0,0.12,1.78,4.58,0.01,6.37,4.1,架空线路单联络,508.0,3.0,0.0,工民混合,20.0,9375.0,19.0,3950.0,39.0,13325.0,2735.0,2698.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,20.0,2002年01月01日,110kV上堡变电站,420480329559700.0,10kV堡光线549,1.76,,,,,,,,,,,,,556.17,2022年07月24日,11.25,109.48,,,261.28,51.43,工民混合,40773443.35,41624491.0,2.0446,0.0,否,否,是,,,,,,,否,否,否,否,是,否,否,否,否,否,否,否,否,是,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26886256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,文光供电所,110kV棉城变电站,418007751418001.0,ⅡB,420220535496300.0,10kV西环线533,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22,5.52,/,0.0,0,0.0,0.0,5.52,7.02,0.01,0.0,7.03,5.52,“3-1”单环网,508.0,0.0,0.0,工民混合,14.0,10090.0,7.0,4075.0,21.0,14165.0,4084.0,4063.0,47.0,47.0,0.0,3.0,0.0,0.0,1.0,0.0,47.0,0.0,11.0,2017年09月19日,110kV口美变电站,418008410684801.0,10kV西门线513,0.0,110kV口美变电站,418007752019401.0,10kV西旷线525,286.88,,,,,,,,,533.0,2022年07月25日,399.9,104.92,,,108.85,21.43,工民混合,17375903.1,17341425.0,-0.1988,0.0,否,否,否,,,,,,,否,否,是,是,否,否,否,否,否,否,否,否,否,是,否,否,是,是,10.0,否,,否,否,否,,否,否,否,,否,无,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26896256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,海门供电所,110kV海门变电站,418007751416101.0,#1,418007751857701.0,10kV金海线533,10kV,农网,C,乡村,公用,电网资产,,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,单辐射,551.0,0.0,0.0,工民混合,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2001年12月30日,,,,,,,,,,,,,,,,,0.0,2022年01月01日,0.0,0.0,,,26.26,4.77,工民混合,4195320.7,4184249.0,-0.2646,0.0,否,否,否,,,,,,,否,否,否,否,否,否,否,否,否,否,否,否,否,否,是,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,无,是,是,否,退运,否,否,否,否,否,否,,,,,E963C1CF268A6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,220kV谷饶变电站,418007751415601.0,I,420220588205800.0,10kV谷茂线533,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,5.89,/,0.0,0,0.0,0.0,5.89,7.78,2.7,0.0,10.48,7.81,架空线路两联络,508.0,0.0,0.0,工民混合,19.0,13165.0,12.0,3980.0,31.0,17145.0,2109.0,2078.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,14.0,2018年07月04日,110kV东洋变电站,418008395028901.0,10kV桂光线511,438.87,220kV谷饶变电站,418008290681101.0,10kV明生线516,255.76,,,,,,,,,539.64,2022年07月13日,263.38,106.23,,,140.02,27.56,工民混合,21818407.0,22306063.0,2.1862,0.0,否,否,否,,,,,,,否,否,是,是,是,否,否,是,否,否,否,否,否,是,否,否,否,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF268B6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,和平供电所,110kV和平变电站,418007751416401.0,Ⅱ,418007751891001.0,10kV昂特Ⅰ线532,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,1.59,/,0.0,0,0.0,0.0,1.59,1.59,0.82,0.0,2.41,1.63,单辐射,508.0,0.0,0.0,工民混合,0.0,0.0,3.0,3750.0,3.0,3750.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2002年01月01日,,,,,,,,,,,,,,,,,323.7,2021年11月04日,0.53,63.72,,,136.69,26.91,工民混合,18948400.0,21776280.0,12.9861,0.0,否,否,否,,,,,,,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,无,是,是,否,运行,否,是,否,否,否,否,,,,,E963C1CF268C6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,城南供电所,110kV口美变电站,418007751417601.0,I,420220631435600.0,10kV美华线522,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22,3.67,/,0.0,0,0.0,0.0,3.67,6.01,0.12,0.0,6.13,3.8,“3-1”单环网,508.0,0.0,0.0,工民混合,14.0,9695.0,5.0,2810.0,19.0,12505.0,6621.0,6602.0,53.0,53.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,0.0,22.0,2018年10月23日,110kV口美变电站,418008313157601.0,10kV南关线511,83.32,110kV口美变电站,420220627576300.0,10kV美中线518,131.84,,,,,,,,,383.2,2022年08月22日,312.54,75.43,,,135.22,26.62,工民混合,21120064.5,21541068.0,1.9544,0.0,否,否,否,,,,,,,否,否,否,否,是,否,否,否,否,否,否,否,否,是,否,是,是,是,10.0,否,,否,否,否,,否,否,否,,否,无,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF268D6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,金灶供电所,110kV金灶变电站,418007751417101.0,ⅡB,418007751953901.0,10kV柳岗线514,10kV,农网,C,乡村,公用,电网资产,混合线路,YJV22-3*300,1.59,LGJ-185,2.58,0,0.0,2.58,4.17,1.68,24.32,2.58,28.58,9.36,架空线路两联络,475.0,6.0,0.0,工民混合,59.0,15845.0,3.0,460.0,62.0,16305.0,9679.0,9617.0,2.0,2.0,0.0,14.0,8.0,0.0,0.0,0.0,10.0,0.0,24.0,2002年01月01日,110kV金灶变电站,418007751974901.0,10kV金山线518,323.44,110kV金灶变电站,418008326899001.0,10kV盛兴线531,3.52,,,,,,,,,276.68,2022年04月29日,276.68,58.25,,,115.33,24.28,工民混合,17869064.9,18373334.7,2.7446,0.0,否,否,否,,,,,,,否,否,是,否,是,是,否,否,否,是,否,否,否,是,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF268E6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,和平供电所,110kV双凤变电站,418007751419501.0,I,418007752209001.0,10kV和糖线518,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*300,1.23,/,0.0,0,0.0,0.0,1.23,2.56,3.76,0.05,6.37,3.04,架空线路两联络,508.0,2.0,0.0,工民混合,10.0,4615.0,12.0,4700.0,22.0,9315.0,1931.0,1912.0,5.0,5.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,7.0,2002年01月01日,110kV双凤变电站,418007752195401.0,10kV金和线519,201.56,110kV双凤变电站,418007752204201.0,10kV施茶线521,198.05,,,,,,,,,264.9,2021年05月07日,181.76,52.15,,,50.83,10.01,工民混合,5904618.7,8098113.0,27.0865,0.0,否,否,否,,,,,,,否,否,否,否,是,是,是,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF268F6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV东洋变电站,418008239569601.0,ⅡA,418008395028901.0,10kV桂光线511,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,1.37,/,0.0,0,0.0,0.0,1.37,2.9,5.84,0.0,8.74,5.87,架空线路单联络,508.0,2.0,0.0,居住,24.0,14990.0,17.0,6775.0,41.0,21765.0,2087.0,2046.0,46.0,46.0,0.0,8.0,3.0,0.0,0.0,1.0,49.0,0.0,20.0,2014年12月12日,220kV谷饶变电站,420220588205800.0,10kV谷茂线533,263.38,,,,,,,,,,,,,464.36,2022年07月26日,438.87,91.41,,,194.31,38.25,居住,30285560.7,30955605.0,2.1645,0.0,否,是,否,,,,,,,是,否,是,是,否,是,是,是,否,否,否,否,否,是,否,否,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26906256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,和平供电所,110kV里美变电站,418220008646100.0,ⅡB,420220582976100.0,10kV里和线524,10kV,农网,B,乡村,公用,电网资产,混合线路,YJV22,1.47,LGJ,1.0,0,0.0,1.0,2.47,2.04,21.1,4.51,27.65,14.22,架空线路两联络,508.0,5.0,500.0,工民混合,6.0,2265.0,42.0,8400.0,48.0,10665.0,1487.0,1440.0,12.0,12.0,0.0,17.0,7.0,0.0,0.0,0.0,19.0,0.0,5.0,2018年05月26日,110kV里美变电站,419220988680000.0,10kV里厝线532,454.8,110kV里美变电站,419220667422100.0,10kV龙美线510,327.0,,,,,,,,,439.2,2021年07月08日,226.8,86.46,,,209.71,41.28,工民混合,32801542.8,33409032.0,1.8183,2.0,否,是,否,,,,,,,是,否,是,否,是,否,是,否,否,否,否,否,是,否,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26916256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,文光供电所,110kV口美变电站,418007751417601.0,I,420220627720400.0,10kV美竹线515,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22,1.76,/,0.0,0,0.0,0.0,1.76,4.65,0.0,0.0,4.65,2.19,“3-1”单环网,508.0,2.0,0.0,工民混合,11.0,6080.0,6.0,1665.0,17.0,7745.0,3457.0,3440.0,41.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,41.0,0.0,38.0,2018年10月23日,110kV口美变电站,418007752013801.0,10kV双望线526,119.53,110kV棉城变电站,420220500766100.0,10kV石珠线532,256.06,,,,,,,,,194.41,2022年07月24日,163.13,38.27,,,80.16,15.78,工民混合,12585533.7,12770997.0,1.4522,0.0,否,否,否,,,,,,,否,否,否,是,是,否,否,否,否,否,否,否,否,否,否,否,是,是,10.0,否,,否,否,否,,否,否,否,,否,无,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26926256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,海门供电所,110kV海门变电站,418007751416101.0,Ⅱ,420220798077300.0,10kV弼龙线544,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22,2.12,/,0.0,0,0.0,0.0,2.12,2.12,0.0,0.0,2.12,2.12,单辐射,508.0,0.0,0.0,工民混合,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020年05月20日,,,,,,,,,,,,,,,,,1.17,2022年03月01日,1.17,0.23,,,415.3,81.75,工民混合,63959220.0,66161660.0,3.3289,0.0,否,否,否,,,,,,,否,否,否,否,否,否,否,否,否,否,否,否,否,否,是,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,是,是,否,运行,否,是,否,否,否,否,,,,,E963C1CF26936256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,220kV谷饶变电站,418007751415601.0,I,420220640108100.0,10kV谷南线524,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,6.62,/,0.0,0,0.0,0.0,6.62,8.14,4.97,0.16,13.27,8.48,架空线路单联络,375.0,5.0,0.0,居住,22.0,10190.0,5.0,1075.0,27.0,11265.0,2692.0,2665.0,14.0,14.0,0.0,5.0,3.0,0.0,0.0,0.0,17.0,0.0,5.0,2017年12月31日,110kV东洋变电站,418008394896001.0,10kV五洲线516,317.58,,,,,,,,,,,,,312.19,2022年07月29日,300.94,83.25,,,165.73,44.19,居住,25564274.6,26401952.0,3.1728,0.0,否,是,否,,,,,,,是,否,是,是,否,否,否,否,否,否,否,否,否,否,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26946256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,和平供电所,110kV双凤变电站,418007751419501.0,I,418007752212401.0,10kV练北线517,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*300,1.0,/,0.0,0,0.0,0.0,1.0,2.24,10.89,0.0,13.13,6.63,架空线路单联络,508.0,2.0,0.0,工民混合,12.0,4805.0,13.0,3850.0,25.0,8655.0,4200.0,4176.0,19.0,19.0,0.0,8.0,7.0,0.0,0.0,0.0,26.0,0.0,25.0,2002年01月01日,110kV双凤变电站,418007752215701.0,10kV练岗线516,284.77,,,,,,,,,,,,,239.94,2021年09月13日,212.99,47.23,,,77.46,15.25,工民混合,11972857.8,12340385.0,2.9782,0.0,否,否,否,,,,,,,否,否,是,否,是,是,否,否,否,否,否,否,否,否,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26956256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV上堡变电站,418007751419101.0,Ⅱ,418007986164801.0,10kV金鹏线560,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22-3*300,0.3,/,0.0,0,0.0,0.0,0.3,0.3,0.12,0.04,0.46,0.46,单辐射,508.0,0.0,0.0,工业,0.0,0.0,1.0,500.0,1.0,500.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002年01月01日,,,,,,,,,,,,,,,,,10.78,2022年03月30日,2.81,2.12,,,0.06,0.01,工业,9504.0,9720.0,2.2222,0.0,否,否,否,,,,,,,否,是,否,否,否,否,否,否,否,否,否,否,否,否,是,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,无,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26976256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,贵屿供电所,110kV仙马变电站,418007751420601.0,Ⅲ,418007752383301.0,10kV龙进线565,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*300,0.21,/,0.0,0,0.0,0.0,0.21,0.37,6.91,0.0,7.28,4.57,架空线路单联络,463.0,2.0,0.0,工民混合,13.0,6560.0,7.0,2470.0,20.0,9030.0,1480.0,1460.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2002年01月01日,110kV仙马变电站,418007752377901.0,10kV华东线531,75.94,,,,,,,,,,,,,280.0,2022年08月27日,226.76,60.48,,,169.37,36.58,工民混合,26608594.4,26981795.0,1.3832,0.0,否,否,否,,,,,,,否,否,否,否,是,否,否,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26986256E0533D14930A8E43
